mes_aplicacion	semilla_undersampling	semilla_public	ganancia_public_inalcanzable	probabilidad_corte	ganancia_public	ganancia_private	ganancia_completa	
201911	102191	876181	13743750	0.11	12738750	12769688	12763500	
201911	102191	978233	12506250	0.16	12318750	12488438	12454500	
201911	102191	355457	14321250	0.17	12596250	12305625	12363750	
201911	102191	641513	13023750	0.14	11156250	12850312	12511500	
201911	102191	737969	12502500	0.16	12221250	12512812	12454500	
201911	102191	838139	13533750	0.17	11827500	12497812	12363750	
201911	102191	544759	12701250	0.06	12236250	13107188	12933000	
201911	102191	617791	11632500	0.11	11088750	13182188	12763500	
201911	102191	577169	14782500	0.15	13200000	12194062	12395250	
201911	102191	414241	13530000	0.06	13530000	12783750	12933000	
201911	102191	415823	13841250	0.16	12877500	12348750	12454500	
201911	102191	992917	13023750	0.07	13023750	13012500	13014750	
201911	102191	433861	12397500	0.1	11928750	13321875	13043250	
201911	102191	730421	13230000	0.13	11906250	12743438	12576000	
201911	102191	586237	11051250	0.07	11051250	13505625	13014750	
201911	102191	123701	14973750	0.17	13976250	11960625	12363750	
201911	102191	221077	13597500	0.11	13207500	12652500	12763500	
201911	102191	476167	13147500	0.17	12315000	12375938	12363750	
201911	102191	794569	13623750	0.16	13050000	12305625	12454500	
201911	102191	380909	14013750	0.2	12292500	11566875	11712000	
201911	102191	631039	14081250	0.17	13893750	11981250	12363750	
201911	102191	862541	13890000	0.17	13406250	12103125	12363750	
201911	102191	260551	12333750	0.15	12116250	12465000	12395250	
201911	102191	219983	14388750	0.14	12307500	12562500	12511500	
201911	102191	217121	13068750	0.16	13005000	12316875	12454500	
201911	102191	976957	14246250	0.14	14246250	12077812	12511500	
201911	102191	432559	12633750	0.17	11373750	12611250	12363750	
201911	102191	628861	12843750	0.13	12843750	12509062	12576000	
201911	102191	944297	14291250	0.18	13833750	11762812	12177000	
201911	102191	236627	12851250	0.11	12660000	12789375	12763500	
201911	102191	546613	12435000	0.08	12168750	13234688	13021500	
201911	102191	493123	14156250	0.21	12536250	11377500	11609250	
201911	102191	618841	13991250	0.09	13991250	12974062	13177500	
201911	102191	289031	12603750	0.14	11880000	12669375	12511500	
201911	102191	627091	12153750	0.1	12153750	13265625	13043250	
201911	102191	990719	13935000	0.1	13788750	12856875	13043250	
201911	102191	461921	11598750	0.08	11568750	13384688	13021500	
201911	102191	216803	13957500	0.08	13897500	12802500	13021500	
201911	102191	615101	13147500	0.05	12075000	12491250	12408000	
201911	102191	482117	12296250	0.13	12296250	12645938	12576000	
201911	102191	358243	13297500	0.1	13267500	12987188	13043250	
201911	102191	981983	14141250	0.12	13800000	12559688	12807750	
201911	102191	712883	12435000	0.16	12037500	12558750	12454500	
201911	102191	213173	12420000	0.12	12420000	12904688	12807750	
201911	102191	400249	14932500	0.17	12588750	12307500	12363750	
201911	102191	953501	13552500	0.1	13410000	12951562	13043250	
201911	102191	624203	12633750	0.08	12633750	13118438	13021500	
201911	102191	656273	13443750	0.16	12513750	12439688	12454500	
201910	102191	904147	13218750	0.19	12408750	12229688	12265500	
201910	102191	976091	15105000	0.11	14898750	13542188	13813500	
201910	102191	910661	14565000	0.16	13241250	12827812	12910500	
201910	102191	242197	15397500	0.12	14823750	13342500	13638750	
201910	102191	847519	13552500	0.11	13507500	13890000	13813500	
201910	102191	226099	13747500	0.1	13616250	13770000	13739250	
201910	102191	699493	14351250	0.08	14351250	13781250	13895250	
201910	102191	275339	12116250	0.11	12071250	14249062	13813500	
201910	102191	751423	14212500	0.13	13965000	13369688	13488750	
201910	102191	844523	13638750	0.12	13616250	13644375	13638750	
201910	102191	577531	15348750	0.26	12776250	10576875	11016750	
201910	102191	955139	14272500	0.13	14167500	13319062	13488750	
201910	102191	929311	15307500	0.17	13590000	12493125	12712500	
201910	102191	923441	13908750	0.31	10552500	10009688	10118250	
201910	102191	372847	14051250	0.14	13222500	13184062	13191750	
201910	102191	778187	14261250	0.16	13350000	12800625	12910500	
201910	102191	102913	14295000	0.06	14295000	13466250	13632000	
201910	102191	923179	14951250	0.12	14951250	13310625	13638750	
201910	102191	356929	14235000	0.06	13290000	13717500	13632000	
201910	102191	488617	13245000	0.17	11737500	12956250	12712500	
201910	102191	579869	13916250	0.13	13061250	13595625	13488750	
201910	102191	869299	14542500	0.19	12352500	12243750	12265500	
201910	102191	702469	14763750	0.08	14763750	13678125	13895250	
201910	102191	877367	12378750	0.14	11745000	13553438	13191750	
201910	102191	737281	13987500	0.25	10852500	11369062	11265750	
201910	102191	659473	14407500	0.15	13263750	12980625	13037250	
201910	102191	370399	14902500	0.2	13192500	11869688	12134250	
201910	102191	561529	14831250	0.09	14223750	13571250	13701750	
201910	102191	813199	14171250	0.16	13263750	12822188	12910500	
201910	102191	128969	14647500	0.1	14546250	13537500	13739250	
201910	102191	242377	14302500	0.1	13957500	13684688	13739250	
201910	102191	906823	14670000	0.13	13541250	13475625	13488750	
201910	102191	461603	14167500	0.12	13530000	13665938	13638750	
201910	102191	590963	14055000	0.18	12108750	12564375	12473250	
201910	102191	366217	13286250	0.19	10260000	12766875	12265500	
201910	102191	780631	14940000	0.09	14448750	13515000	13701750	
201910	102191	902179	14812500	0.15	12945000	13060312	13037250	
201910	102191	651029	14235000	0.17	12787500	12693750	12712500	
201910	102191	511691	15210000	0.12	13957500	13559062	13638750	
201910	102191	259387	13717500	0.16	12960000	12898125	12910500	
201910	102191	221071	14595000	0.18	13421250	12236250	12473250	
201910	102191	538301	14921250	0.08	14737500	13684688	13895250	
201910	102191	706913	13702500	0.17	12480000	12770625	12712500	
201910	102191	212999	13068750	0.19	10368750	12739688	12265500	
201910	102191	647321	13620000	0.13	12570000	13718438	13488750	
201910	102191	167623	14460000	0.11	14460000	13651875	13813500	
201910	102191	222163	14403750	0.15	12873750	13078125	13037250	
201910	102191	920687	13503750	0.11	13398750	13917188	13813500	
201910	102191	167213	15532500	0.15	14985000	12550312	13037250	
201910	102191	325673	13586250	0.18	12705000	12415312	12473250	
201910	102191	132233	14756250	0.12	14471250	13430625	13638750	
201910	102191	284227	14430000	0.11	13796250	13817812	13813500	
201910	102191	876181	14366250	0.03	10747500	10431562	10494750	
201910	102191	978233	13305000	0.19	11988750	12334688	12265500	
201910	102191	355457	13605000	0.07	13376250	13911562	13804500	
201910	102191	641513	13770000	0.2	12671250	1.2e+07	12134250	
201910	102191	737969	13323750	0.06	12798750	13840312	13632000	
201910	102191	838139	12735000	0.15	11977500	13302188	13037250	
201910	102191	544759	14193750	0.15	12412500	13193438	13037250	
201910	102191	617791	14002500	0.16	13908750	12660938	12910500	
201910	102191	577169	14385000	0.15	13462500	12930938	13037250	
201910	102191	414241	15521250	0.14	12971250	13246875	13191750	
201910	102191	415823	15382500	0.17	14497500	12266250	12712500	
201910	102191	992917	15285000	0.14	14988750	12742500	13191750	
201910	102191	433861	13620000	0.09	13552500	13739062	13701750	
201910	102191	730421	13676250	0.17	13151250	12602812	12712500	
201910	102191	586237	14133750	0.05	13282500	13064062	13107750	
201910	102191	123701	13488750	0.1	13477500	13804688	13739250	
201910	102191	221077	14021250	0.1	13991250	13676250	13739250	
201910	102191	476167	14332500	0.13	13308750	13533750	13488750	
201910	102191	794569	13916250	0.09	13443750	13766250	13701750	
201910	102191	380909	12581250	0.04	11163750	12555000	12276750	
201910	102191	631039	14081250	0.2	13080000	11897812	12134250	
201910	102191	862541	14426250	0.16	13687500	12716250	12910500	
201910	102191	260551	14595000	0.12	14595000	13399688	13638750	
201910	102191	219983	14553750	0.13	13035000	13602188	13488750	
201910	102191	217121	14332500	0.15	13818750	12841875	13037250	
201910	102191	976957	14216250	0.07	14216250	13701562	13804500	
201910	102191	432559	14010000	0.08	14010000	13866562	13895250	
201910	102191	628861	13185000	0.19	12161250	12291562	12265500	
201910	102191	944297	12517500	0.12	12191250	14000625	13638750	
201910	102191	236627	13353750	0.04	12030000	12338438	12276750	
201910	102191	546613	13605000	0.14	12648750	13327500	13191750	
201910	102191	493123	15206250	0.17	14722500	12210000	12712500	
201910	102191	618841	13443750	0.19	11940000	12346875	12265500	
201910	102191	289031	14801250	0.18	14291250	12018750	12473250	
201910	102191	627091	15060000	0.13	15060000	13095938	13488750	
201910	102191	990719	13518750	0.16	12660000	12973125	12910500	
201910	102191	461921	14148750	0.15	12963750	13055625	13037250	
201910	102191	216803	13893750	0.04	12037500	12336562	12276750	
201910	102191	615101	13275000	0.17	12562500	12750000	12712500	
201910	102191	482117	13650000	0.2	12386250	12071250	12134250	
201910	102191	358243	14160000	0.08	14051250	13856250	13895250	
201910	102191	981983	13241250	0.11	13061250	14001562	13813500	
201910	102191	712883	14936250	0.11	13942500	13781250	13813500	
201910	102191	213173	14808750	0.16	14291250	12565312	12910500	
201910	102191	400249	12270000	0.15	11212500	13493438	13037250	
201910	102191	953501	13140000	0.11	13140000	13981875	13813500	
201910	102191	624203	13920000	0.18	13653750	12178125	12473250	
201910	102191	656273	14130000	0.14	12870000	13272188	13191750	
201909	102191	904147	10976250	0.22	10305000	9511875	9670500	
201909	102191	976091	11182500	0.36	9798750	7718438	8134500	
201909	102191	910661	10200000	0.26	7623750	9474375	9104250	
201909	102191	242197	12712500	0.07	11325000	9371250	9762000	
201909	102191	847519	10586250	0.14	10335000	10565625	10519500	
201909	102191	226099	12052500	0.18	12052500	10000312	10410750	
201909	102191	699493	10638750	0.12	10488750	10736250	10686750	
201909	102191	275339	9945000	0.22	9292500	9765000	9670500	
201909	102191	751423	12225000	0.1	12135000	10318125	10681500	
201909	102191	844523	11377500	0.23	11081250	9285938	9645000	
201909	102191	577531	9435000	0.12	9078750	11088750	10686750	
201909	102191	955139	10777500	0.17	10545000	10541250	10542000	
201909	102191	929311	11658750	0.16	10995000	10453125	10561500	
201909	102191	923441	10706250	0.16	10642500	10541250	10561500	
201909	102191	372847	10875000	0.28	9382500	8879062	8979750	
201909	102191	778187	12120000	0.16	12026250	10195312	10561500	
201909	102191	102913	11122500	0.13	10927500	10674375	10725000	
201909	102191	923179	10886250	0.21	10458750	9744375	9887250	
201909	102191	356929	10233750	0.22	9195000	9789375	9670500	
201909	102191	488617	11610000	0.17	11610000	10275000	10542000	
201909	102191	579869	11850000	0.23	11272500	9238125	9645000	
201909	102191	869299	11831250	0.18	11643750	10102500	10410750	
201909	102191	702469	10488750	0.09	10308750	10360312	10350000	
201909	102191	877367	9993750	0.13	9907500	10929375	10725000	
201909	102191	737281	12375000	0.18	11868750	10046250	10410750	
201909	102191	659473	11250000	0.23	10931250	9323438	9645000	
201909	102191	370399	11197500	0.18	10890000	10290938	10410750	
201909	102191	561529	11347500	0.21	9926250	9877500	9887250	
201909	102191	813199	10755000	0.1	10755000	10663125	10681500	
201909	102191	128969	11538750	0.13	11272500	10588125	10725000	
201909	102191	242377	10800000	0.16	10181250	10656562	10561500	
201909	102191	906823	12690000	0.17	11801250	10227188	10542000	
201909	102191	461603	11565000	0.18	11445000	10152188	10410750	
201909	102191	590963	10305000	0.17	10016250	10673438	10542000	
201909	102191	366217	10488750	0.13	10361250	10815938	10725000	
201909	102191	780631	9225000	0.16	8610000	11049375	10561500	
201909	102191	902179	11163750	0.17	10867500	10460625	10542000	
201909	102191	651029	11167500	0.17	11167500	10385625	10542000	
201909	102191	511691	11467500	0.1	11167500	10560000	10681500	
201909	102191	259387	11475000	0.18	11388750	10166250	10410750	
201909	102191	221071	11208750	0.15	11208750	10325625	10502250	
201909	102191	538301	11328750	0.2	10380000	9923438	10014750	
201909	102191	706913	10582500	0.13	10012500	10903125	10725000	
201909	102191	212999	9648750	0.11	9648750	10919062	10665000	
201909	102191	647321	10485000	0.1	10275000	10783125	10681500	
201909	102191	167623	11167500	0.22	9930000	9605625	9670500	
201909	102191	222163	11823750	0.31	10203750	8361562	8730000	
201909	102191	920687	11523750	0.13	11448750	10544062	10725000	
201909	102191	167213	9397500	0.18	8677500	10844062	10410750	
201909	102191	325673	12825000	0.16	12735000	10018125	10561500	
201909	102191	132233	11730000	0.18	10665000	10347188	10410750	
201909	102191	284227	11482500	0.14	11208750	10347188	10519500	
201909	102191	876181	9892500	0.1	9892500	10878750	10681500	
201909	102191	978233	11336250	0.13	11336250	10572188	10725000	
201909	102191	355457	10953750	0.11	10695000	10657500	10665000	
201909	102191	641513	10290000	0.2	9592500	10120312	10014750	
201909	102191	737969	11546250	0.13	11486250	10534688	10725000	
201909	102191	838139	11231250	0.23	9442500	9695625	9645000	
201909	102191	544759	10061250	0.12	9840000	10898438	10686750	
201909	102191	617791	11913750	0.17	11340000	10342500	10542000	
201909	102191	577169	10083750	0.13	9907500	10929375	10725000	
201909	102191	414241	11917500	0.15	11767500	10185938	10502250	
201909	102191	415823	9468750	0.1	9367500	11010000	10681500	
201909	102191	992917	10166250	0.2	9101250	10243125	10014750	
201909	102191	433861	11055000	0.17	10683750	10506562	10542000	
201909	102191	730421	9633750	0.19	8992500	10634062	10305750	
201909	102191	586237	10687500	0.2	9285000	10197188	10014750	
201909	102191	123701	11437500	0.22	10676250	9419062	9670500	
201909	102191	221077	10263750	0.17	10050000	10665000	10542000	
201909	102191	476167	12078750	0.2	11268750	9701250	10014750	
201909	102191	794569	11572500	0.2	10968750	9776250	10014750	
201909	102191	380909	11898750	0.16	11508750	10324688	10561500	
201909	102191	631039	12615000	0.17	12472500	10059375	10542000	
201909	102191	862541	9705000	0.21	9251250	10046250	9887250	
201909	102191	260551	10237500	0.17	9753750	10739062	10542000	
201909	102191	219983	12183750	0.16	11486250	10330312	10561500	
201909	102191	217121	10147500	0.25	8178750	9377812	9138000	
201909	102191	976957	12367500	0.16	12090000	10179375	10561500	
201909	102191	432559	10278750	0.16	9798750	10752188	10561500	
201909	102191	628861	11051250	0.25	9326250	9090938	9138000	
201909	102191	944297	10440000	0.13	10440000	10796250	10725000	
201909	102191	236627	10972500	0.17	10346250	10590938	10542000	
201909	102191	546613	11767500	0.1	11767500	10410000	10681500	
201909	102191	493123	12277500	0.13	12217500	10351875	10725000	
201909	102191	618841	12168750	0.14	12120000	10119375	10519500	
201909	102191	289031	11193750	0.19	10282500	10311562	10305750	
201909	102191	627091	11017500	0.15	10552500	10489688	10502250	
201909	102191	990719	9495000	0.21	8775000	10165312	9887250	
201909	102191	461921	10106250	0.26	8377500	9285938	9104250	
201909	102191	216803	10781250	0.2	10113750	9990000	10014750	
201909	102191	615101	10533750	0.11	10215000	10777500	10665000	
201909	102191	482117	9926250	0.17	9926250	10695938	10542000	
201909	102191	358243	11148750	0.11	11148750	10544062	10665000	
201909	102191	981983	11145000	0.11	10878750	10611562	10665000	
201909	102191	712883	11160000	0.16	11066250	10435312	10561500	
201909	102191	213173	10158750	0.16	9603750	10800938	10561500	
201909	102191	400249	10856250	0.12	10387500	10761562	10686750	
201909	102191	953501	9952500	0.16	9708750	10774688	10561500	
201909	102191	624203	11430000	0.08	10410000	9978750	10065000	
201909	102191	656273	10653750	0.15	10500000	10502812	10502250	
201908	102191	904147	13991250	0.1	13695000	12710625	12907500	
201908	102191	976091	13758750	0.12	13758750	12825938	13012500	
201908	102191	910661	13031250	0.19	12656250	12056250	12176250	
201908	102191	242197	12528750	0.12	12528750	13133438	13012500	
201908	102191	847519	13890000	0.12	13455000	12901875	13012500	
201908	102191	226099	12982500	0.14	12907500	12896250	12898500	
201908	102191	699493	13811250	0.17	13638750	12230625	12512250	
201908	102191	275339	14253750	0.17	13886250	12168750	12512250	
201908	102191	751423	16087500	0.17	15015000	11886562	12512250	
201908	102191	844523	13841250	0.15	13616250	12413438	12654000	
201908	102191	577531	13147500	0.17	12461250	12525000	12512250	
201908	102191	955139	13530000	0.07	13346250	12394688	12585000	
201908	102191	929311	13106250	0.22	11591250	11530312	11542500	
201908	102191	923441	13185000	0.2	12146250	11947500	11987250	
201908	102191	372847	14051250	0.14	14051250	12610312	12898500	
201908	102191	778187	12967500	0.13	12528750	13072500	12963750	
201908	102191	102913	12663750	0.16	12483750	12574688	12556500	
201908	102191	923179	14542500	0.09	14107500	12513750	12832500	
201908	102191	356929	12585000	0.17	11310000	12812812	12512250	
201908	102191	488617	13695000	0.11	12603750	13069688	12976500	
201908	102191	579869	12172500	0.11	11823750	13264688	12976500	
201908	102191	869299	13597500	0.14	12915000	12894375	12898500	
201908	102191	702469	13436250	0.11	13027500	12963750	12976500	
201908	102191	877367	13882500	0.08	13541250	12515625	12720750	
201908	102191	737281	11981250	0.18	11606250	12621562	12418500	
201908	102191	659473	13271250	0.14	12577500	12978750	12898500	
201908	102191	370399	12997500	0.25	10916250	11252812	11185500	
201908	102191	561529	12592500	0.14	12258750	13058438	12898500	
201908	102191	813199	12761250	0.13	12303750	13128750	12963750	
201908	102191	128969	13841250	0.09	13841250	12580312	12832500	
201908	102191	242377	12255000	0.13	11985000	13208438	12963750	
201908	102191	906823	13620000	0.13	13350000	12867188	12963750	
201908	102191	461603	12888750	0.07	12888750	12509062	12585000	
201908	102191	590963	12251250	0.18	10935000	12789375	12418500	
201908	102191	366217	12881250	0.11	12832500	13012500	12976500	
201908	102191	780631	13421250	0.17	13421250	12285000	12512250	
201908	102191	902179	11700000	0.15	11636250	12908438	12654000	
201908	102191	651029	12138750	0.1	12138750	13099688	12907500	
201908	102191	511691	11936250	0.11	11913750	13242188	12976500	
201908	102191	259387	12165000	0.18	11763750	12582188	12418500	
201908	102191	221071	12888750	0.16	12093750	12672188	12556500	
201908	102191	538301	12896250	0.12	12768750	13073438	13012500	
201908	102191	706913	11823750	0.13	11703750	13278750	12963750	
201908	102191	212999	14006250	0.14	13327500	12791250	12898500	
201908	102191	647321	12510000	0.1	12502500	13008750	12907500	
201908	102191	167623	14928750	0.13	14760000	12514688	12963750	
201908	102191	222163	12888750	0.14	12888750	12900938	12898500	
201908	102191	920687	13897500	0.11	13792500	12772500	12976500	
201908	102191	167213	13035000	0.18	11887500	12551250	12418500	
201908	102191	325673	11951250	0.22	10252500	11865000	11542500	
201908	102191	132233	13638750	0.12	13466250	12899062	13012500	
201908	102191	284227	11846250	0.17	11846250	12678750	12512250	
201908	102191	876181	13646250	0.14	13646250	12711562	12898500	
201908	102191	978233	14167500	0.13	14051250	12691875	12963750	
201908	102191	355457	13008750	0.26	11077500	11009062	11022750	
201908	102191	641513	13016250	0.17	12840000	12430312	12512250	
201908	102191	737969	13080000	0.13	13080000	12934688	12963750	
201908	102191	838139	13920000	0.08	12491250	12778125	12720750	
201908	102191	544759	12536250	0.12	12420000	13160625	13012500	
201908	102191	617791	14141250	0.1	14141250	12599062	12907500	
201908	102191	577169	13560000	0.24	12251250	10995000	11246250	
201908	102191	414241	13721250	0.19	12547500	12083438	12176250	
201908	102191	415823	11910000	0.16	11707500	12768750	12556500	
201908	102191	992917	11868750	0.12	11865000	13299375	13012500	
201908	102191	433861	13998750	0.17	13515000	12261562	12512250	
201908	102191	730421	13860000	0.13	13661250	12789375	12963750	
201908	102191	586237	14538750	0.15	13518750	12437812	12654000	
201908	102191	123701	12420000	0.18	11508750	12645938	12418500	
201908	102191	221077	12011250	0.18	10638750	12863438	12418500	
201908	102191	476167	13740000	0.18	13301250	12197812	12418500	
201908	102191	794569	13586250	0.1	13365000	12793125	12907500	
201908	102191	380909	14081250	0.14	13770000	12680625	12898500	
201908	102191	631039	13695000	0.12	13575000	12871875	13012500	
201908	102191	862541	12813750	0.18	11737500	12588750	12418500	
201908	102191	260551	14088750	0.16	13612500	12292500	12556500	
201908	102191	219983	14073750	0.14	13980000	12628125	12898500	
201908	102191	217121	13616250	0.12	13616250	12861562	13012500	
201908	102191	976957	12892500	0.16	11775000	12751875	12556500	
201908	102191	432559	14452500	0.15	14268750	12250312	12654000	
201908	102191	628861	12551250	0.13	12551250	13066875	12963750	
201908	102191	944297	11816250	0.16	11812500	12742500	12556500	
201908	102191	236627	14126250	0.22	12285000	11356875	11542500	
201908	102191	546613	15562500	0.15	14512500	12189375	12654000	
201908	102191	493123	11711250	0.19	10143750	12684375	12176250	
201908	102191	618841	14760000	0.2	13496250	11610000	11987250	
201908	102191	289031	12750000	0.18	12142500	12487500	12418500	
201908	102191	627091	12855000	0.06	12498750	12316875	12353250	
201908	102191	990719	14051250	0.1	14051250	12621562	12907500	
201908	102191	461921	13886250	0.16	13083750	12424688	12556500	
201908	102191	216803	12978750	0.16	12791250	12497812	12556500	
201908	102191	615101	14133750	0.13	13916250	12725625	12963750	
201908	102191	482117	13035000	0.13	13012500	12951562	12963750	
201908	102191	358243	1.2e+07	0.09	1.2e+07	13040625	12832500	
201908	102191	981983	14632500	0.15	14036250	12308438	12654000	
201908	102191	712883	14666250	0.13	14666250	12538125	12963750	
201908	102191	213173	14306250	0.2	12791250	11786250	11987250	
201908	102191	400249	12633750	0.15	12225000	12761250	12654000	
201908	102191	953501	12907500	0.25	11407500	11130000	11185500	
201908	102191	624203	11981250	0.17	11366250	12798750	12512250	
201908	102191	656273	13800000	0.12	13800000	12815625	13012500	
201907	102191	904147	14865000	0.16	12641250	12120938	12225000	
201907	102191	976091	14246250	0.15	13488750	12230625	12482250	
201907	102191	910661	13897500	0.13	13548750	12418125	12644250	
201907	102191	242197	11981250	0.14	11591250	12934688	12666000	
201907	102191	847519	13717500	0.16	12945000	12045000	12225000	
201907	102191	226099	13612500	0.09	13612500	13387500	13432500	
201907	102191	699493	14283750	0.14	13053750	12569062	12666000	
201907	102191	275339	12146250	0.16	11456250	12417188	12225000	
201907	102191	751423	12697500	0.15	12397500	12503438	12482250	
201907	102191	844523	13751250	0.14	11977500	12838125	12666000	
201907	102191	577531	14381250	0.14	13807500	12380625	12666000	
201907	102191	955139	13927500	0.08	13927500	13120312	13281750	
201907	102191	929311	14673750	0.15	13927500	12120938	12482250	
201907	102191	923441	13425000	0.12	12847500	12777188	12791250	
201907	102191	372847	12048750	0.17	11231250	12248438	12045000	
201907	102191	778187	13065000	0.09	12866250	13574062	13432500	
201907	102191	102913	13413750	0.14	12753750	12644062	12666000	
201907	102191	923179	14422500	0.12	14250000	12426562	12791250	
201907	102191	356929	13440000	0.18	11726250	11911875	11874750	
201907	102191	488617	11632500	0.1	11632500	13593750	13201500	
201907	102191	579869	13563750	0.15	11823750	12646875	12482250	
201907	102191	869299	13466250	0.11	12386250	13111875	12966750	
201907	102191	702469	12596250	0.15	11643750	12691875	12482250	
201907	102191	877367	15101250	0.17	13998750	11556562	12045000	
201907	102191	737281	12813750	0.09	12813750	13587188	13432500	
201907	102191	659473	14362500	0.12	13668750	12571875	12791250	
201907	102191	370399	13942500	0.1	13942500	13016250	13201500	
201907	102191	561529	12708750	0.14	12033750	12824062	12666000	
201907	102191	813199	13316250	0.14	12416250	12728438	12666000	
201907	102191	128969	13136250	0.14	12510000	12705000	12666000	
201907	102191	242377	13758750	0.11	13053750	12945000	12966750	
201907	102191	906823	12997500	0.19	12487500	11349375	11577000	
201907	102191	461603	13901250	0.14	13871250	12364688	12666000	
201907	102191	590963	12468750	0.1	12030000	13494375	13201500	
201907	102191	366217	14595000	0.1	14523750	12870938	13201500	
201907	102191	780631	13083750	0.17	12330000	11973750	12045000	
201907	102191	902179	13893750	0.09	13893750	13317188	13432500	
201907	102191	651029	13563750	0.06	13563750	12889688	13024500	
201907	102191	511691	14715000	0.18	14032500	11335312	11874750	
201907	102191	259387	13942500	0.09	13845000	13329375	13432500	
201907	102191	221071	13672500	0.15	12648750	12440625	12482250	
201907	102191	538301	14186250	0.08	14055000	13088438	13281750	
201907	102191	706913	13166250	0.15	11958750	12613125	12482250	
201907	102191	212999	13991250	0.09	13620000	13385625	13432500	
201907	102191	647321	15288750	0.15	14295000	12029062	12482250	
201907	102191	167623	13065000	0.18	11190000	12045938	11874750	
201907	102191	222163	15037500	0.1	14152500	12963750	13201500	
201907	102191	920687	14493750	0.14	14055000	12318750	12666000	
201907	102191	167213	13552500	0.16	11921250	12300938	12225000	
201907	102191	325673	14231250	0.15	12498750	12478125	12482250	
201907	102191	132233	13961250	0.14	13110000	12555000	12666000	
201907	102191	284227	13346250	0.11	13320000	12878438	12966750	
201907	102191	876181	12281250	0.16	11583750	12385312	12225000	
201907	102191	978233	14520000	0.13	14208750	12253125	12644250	
201907	102191	355457	15251250	0.15	14268750	12035625	12482250	
201907	102191	641513	14385000	0.11	14385000	12612188	12966750	
201907	102191	737969	14655000	0.08	14396250	13003125	13281750	
201907	102191	838139	12937500	0.17	11842500	12095625	12045000	
201907	102191	544759	13668750	0.2	11310000	11493750	11457000	
201907	102191	617791	14696250	0.08	14445000	12990938	13281750	
201907	102191	577169	13691250	0.09	13691250	13367812	13432500	
201907	102191	414241	13695000	0.08	12993750	13353750	13281750	
201907	102191	415823	15705000	0.14	13845000	12371250	12666000	
201907	102191	992917	13526250	0.1	13515000	13123125	13201500	
201907	102191	433861	13623750	0.1	13218750	13197188	13201500	
201907	102191	730421	13897500	0.11	12858750	12993750	12966750	
201907	102191	586237	12450000	0.12	11947500	13002188	12791250	
201907	102191	123701	12491250	0.16	11028750	12524062	12225000	
201907	102191	221077	13586250	0.18	11422500	11987812	11874750	
201907	102191	476167	13425000	0.1	13098750	13227188	13201500	
201907	102191	794569	14265000	0.18	12963750	11602500	11874750	
201907	102191	380909	12855000	0.1	12412500	13398750	13201500	
201907	102191	631039	14257500	0.14	13511250	12454688	12666000	
201907	102191	862541	13275000	0.18	11741250	11908125	11874750	
201907	102191	260551	13162500	0.16	12052500	12268125	12225000	
201907	102191	219983	14070000	0.12	12918750	12759375	12791250	
201907	102191	217121	13335000	0.09	13335000	13456875	13432500	
201907	102191	976957	14958750	0.06	14958750	12540938	13024500	
201907	102191	432559	13773750	0.15	12397500	12503438	12482250	
201907	102191	628861	13875000	0.16	13458750	11916562	12225000	
201907	102191	944297	13890000	0.14	13890000	12360000	12666000	
201907	102191	236627	13226250	0.13	12945000	12569062	12644250	
201907	102191	546613	14370000	0.1	14370000	12909375	13201500	
201907	102191	493123	13485000	0.17	12288750	11984062	12045000	
201907	102191	618841	15615000	0.14	13998750	12332812	12666000	
201907	102191	289031	12371250	0.11	11550000	13320938	12966750	
201907	102191	627091	13038750	0.09	13038750	13530938	13432500	
201907	102191	990719	14085000	0.07	13747500	12979688	13133250	
201907	102191	461921	13871250	0.15	12941250	12367500	12482250	
201907	102191	216803	14186250	0.09	14186250	13244062	13432500	
201907	102191	615101	14298750	0.16	13458750	11916562	12225000	
201907	102191	482117	11632500	0.09	11613750	13887188	13432500	
201907	102191	358243	12618750	0.1	12476250	13382812	13201500	
201907	102191	981983	13575000	0.17	11388750	12209062	12045000	
201907	102191	712883	12510000	0.1	12285000	13430625	13201500	
201907	102191	213173	15881250	0.14	14392500	12234375	12666000	
201907	102191	400249	15378750	0.16	15236250	11472188	12225000	
201907	102191	953501	13113750	0.08	12978750	13357500	13281750	
201907	102191	624203	13308750	0.09	13260000	13475625	13432500	
201907	102191	656273	13421250	0.13	12116250	12776250	12644250	
